Date,Open,High,Low,Close,Volume
2003-07-21,699.12,702.84,692.12,693.5,662571500
2003-07-22,691.43,699.99,691.43,699.7,707482800
2003-07-23,702.71,703.82,693.04,695.74,571574700
2003-07-24,693.15,705.53,690.59,702.94,732725000
2003-07-25,698.53,705.6,696.64,705.09,489038900
2003-07-28,715.44,719.21,714.42,717.8,466942500
2003-07-29,718.42,722.47,715.01,722.33,566861700
2003-07-30,721.66,724.23,714.07,714.15,502180800
2003-07-31,716.5,718.49,710.01,713.52,388887900
2003-08-01,718.84,728.38,718.25,727.26,456998200
2003-08-04,719.57,724.17,717.46,718.54,439405100
2003-08-05,723.15,726.3,720.64,721.84,481029800
2003-08-06,710.87,713.32,705.86,707.88,464486900
2003-08-07,709.57,709.82,703.05,709.81,412240100
2003-08-08,710.54,712.31,704.14,704.14,418308800
2003-08-11,700.41,704.59,693.7,704.58,398684500
2003-08-12,707.01,708.08,699.94,701.3,366109100
2003-08-13,705.58,713.81,704.93,713.08,407921200
2003-08-14,714.2,727.01,713.46,727.01,482912200
2003-08-18,728.92,734.81,727.56,730.1,498360600
2003-08-19,745.65,745.77,738.0,740.13,614968600
2003-08-20,740.44,745.03,736.64,737.2,497967100
2003-08-21,741.7,754.34,741.7,754.34,534409400
2003-08-22,754.88,759.15,751.7,754.72,506637600
2003-08-25,754.17,760.85,752.34,756.73,419627000
2003-08-26,754.23,755.63,749.2,753.0,426878100
2003-08-27,757.72,763.99,756.04,758.98,497011700
2003-08-28,763.46,765.27,749.34,752.81,461035300
2003-08-29,756.76,760.09,746.92,759.47,431254900
2003-09-01,763.22,765.64,759.36,764.11,370540300
2003-09-02,768.43,768.91,763.34,766.5,493042000
2003-09-03,770.87,771.78,763.35,766.32,424949000
2003-09-04,768.1,769.98,763.87,764.15,407009300
2003-09-05,766.43,768.9,759.81,761.55,376792300
2003-09-08,759.49,761.91,756.01,760.25,343379200
2003-09-09,763.36,775.88,763.36,767.46,408452600
2003-09-15,764.68,767.27,753.61,753.61,411237800
2003-09-16,751.95,764.12,751.53,763.63,479461500
2003-09-17,771.61,772.35,764.46,766.59,469797000
2003-09-18,768.39,769.28,756.73,758.18,411543300
2003-09-19,766.23,767.05,745.16,748.25,443018400
2003-09-22,741.54,741.68,714.75,714.89,426497700
2003-09-23,713.67,719.71,702.31,718.84,475526800
2003-09-24,721.0,725.49,715.86,724.7,419845000
2003-09-25,707.58,714.56,699.83,713.52,412759400
2003-09-26,704.01,711.5,697.13,697.4,431810000
2003-09-29,697.26,698.77,688.07,696.06,379962800
2003-09-30,701.75,709.16,697.52,697.52,461262900
2003-10-01,690.47,704.29,688.62,704.29,434294800
2003-10-02,716.27,718.36,708.03,715.24,451448300
2003-10-06,723.47,726.77,719.33,723.13,393278300
2003-10-07,725.21,727.37,722.38,727.09,402770100
2003-10-08,731.12,731.45,721.29,722.76,316708700
2003-10-09,723.13,736.16,722.94,736.16,603003000
2003-10-10,735.25,759.6,735.25,757.89,445795500
2003-10-13,754.5,764.33,747.02,757.02,453894100
2003-10-14,763.62,772.29,762.96,766.52,529574700
2003-10-15,771.38,773.13,759.86,764.23,462560500
2003-10-16,759.12,776.97,758.07,776.97,519719300
2003-10-17,776.99,783.08,767.75,767.75,519240200
2003-10-20,766.33,777.97,765.13,776.44,473194600
2003-10-21,780.56,785.02,772.91,779.89,448313000
2003-10-22,780.54,784.14,773.3,779.28,486357100
2003-10-23,764.36,768.31,750.16,754.14,428501300
2003-10-24,752.31,759.55,743.38,748.17,362656200
2003-10-27,752.82,761.61,750.5,761.61,412847600
2003-10-28,760.8,782.31,759.56,775.36,491641100
2003-10-29,787.61,793.35,779.66,779.66,567926200
2003-10-30,784.78,787.82,778.42,785.94,471880000
2003-10-31,787.95,789.46,775.38,782.36,484313300
2003-11-03,783.08,793.53,778.04,791.96,434447000
2003-11-04,800.42,802.66,790.99,796.06,606374800
2003-11-05,796.36,806.79,794.58,805.51,604294700
2003-11-06,809.92,811.97,790.04,790.04,610742800
2003-11-07,796.58,804.05,789.97,804.05,469093000
2003-11-10,800.98,802.32,788.65,796.56,537184300
2003-11-11,788.34,790.11,782.03,787.77,504103100
2003-11-12,788.91,798.33,786.0,796.31,509123500
2003-11-13,805.79,813.11,803.93,813.11,510306800
2003-11-14,809.94,818.34,807.67,809.89,597547000
2003-11-17,803.48,803.95,790.14,794.47,504100300
2003-11-18,794.24,801.2,787.6,800.97,642402800
2003-11-19,785.28,785.28,769.43,771.7,717181100
2003-11-20,775.19,778.1,763.67,769.45,605281700
2003-11-21,764.12,777.96,762.36,770.78,624925400
2003-11-24,765.82,769.6,752.14,753.65,577949100
2003-11-25,768.1,770.28,761.98,768.11,526446200
2003-11-26,769.76,783.8,769.3,782.65,532139200
2003-11-27,783.13,784.86,776.4,781.68,502461400
2003-11-28,783.17,797.07,783.17,796.18,597539000
2003-12-01,796.36,811.49,790.8,807.39,584981600
2003-12-02,813.49,813.95,806.3,807.78,531989500
2003-12-03,807.17,816.02,801.08,808.34,440581900
2003-12-04,805.1,809.68,800.31,805.13,493935100
2003-12-05,802.71,802.86,789.41,789.41,426505500
2003-12-08,780.23,791.77,777.08,784.8,339973200
2003-12-09,790.52,793.13,784.6,787.35,398091900
2003-12-10,774.53,794.64,774.04,794.64,454614200
2003-12-11,797.12,805.81,791.13,791.13,424779500
2003-12-12,806.42,810.68,801.33,806.08,423443400
2003-12-15,821.62,824.26,814.73,822.16,404611700
2003-12-16,807.32,817.56,804.17,810.79,462744400
2003-12-17,816.98,817.39,799.82,800.09,479488500
2003-12-18,803.6,808.94,797.46,807.5,493068900
2003-12-19,814.89,817.5,809.17,811.2,480452600
2003-12-22,809.57,815.55,804.53,804.54,344954300
2003-12-23,809.9,812.75,801.62,801.88,406065500
2003-12-24,808.41,808.58,792.37,792.55,503657400
2003-12-26,791.39,794.78,786.11,788.85,414254200
2003-12-29,779.24,792.44,779.24,792.44,282393300
2003-12-30,802.5,811.89,800.15,810.71,385852400
2004-01-02,816.26,821.87,813.63,821.26,307493600
2004-01-05,817.28,825.43,816.55,824.1,408258500
2004-01-06,831.26,831.26,819.53,823.43,484054800
2004-01-07,826.08,831.07,825.23,827.07,404563800
2004-01-08,831.1,839.28,824.15,824.15,428758500
2004-01-09,835.42,849.5,835.05,845.27,543285500
2004-01-12,843.96,853.5,840.11,850.79,443937900
2004-01-13,855.42,855.45,844.82,848.43,400184400
2004-01-14,847.27,855.29,844.55,849.62,453005400
2004-01-15,849.02,852.19,841.84,845.66,388389800
2004-01-16,853.67,854.46,845.4,847.95,424963700
2004-01-19,854.96,859.34,851.34,856.8,404253100
2004-01-20,854.03,864.26,853.05,861.37,364450400
2004-01-26,867.65,871.94,861.82,869.04,494021300
2004-01-27,873.61,873.61,860.88,863.03,437707000
2004-01-28,860.37,869.21,859.08,859.59,432891300
2004-01-29,851.7,854.82,847.98,853.47,365346400
2004-01-30,854.21,859.13,846.05,848.5,447364700
2004-02-02,850.28,855.43,847.74,854.89,425187000
2004-02-03,853.13,853.13,837.63,839.87,461984000
2004-02-04,838.52,842.6,834.7,835.5,378597300
2004-02-05,835.77,842.44,834.73,840.92,635917900
2004-02-06,842.16,853.58,839.43,850.23,541538000
2004-02-09,860.9,866.87,859.58,864.77,475219200
2004-02-10,866.06,869.62,862.85,866.8,450039200
2004-02-11,870.54,877.72,870.24,876.34,475304200
2004-02-12,882.04,882.39,872.27,877.95,444121600
2004-02-13,876.06,883.35,870.08,882.18,385305900
2004-02-16,879.23,885.65,876.56,881.28,437969400
2004-02-17,884.15,888.73,880.87,884.8,435761900
2004-02-18,889.23,890.51,877.1,877.1,370523200
2004-02-19,880.68,884.89,874.75,881.65,734768500
2004-02-20,875.76,879.63,872.42,877.49,475493700
2004-02-23,874.93,881.43,867.99,877.52,476208000
2004-02-24,872.45,876.71,864.34,864.59,549389800
2004-02-25,865.22,870.03,862.97,866.87,524662600
2004-02-26,870.31,873.15,861.77,864.86,522863400
2004-02-27,865.51,883.42,861.86,883.42,458651700
2004-03-02,892.57,899.99,892.38,899.21,489083500
2004-03-03,897.49,900.44,895.52,895.81,554723200
2004-03-04,898.16,908.82,896.76,907.43,589054200
2004-03-05,907.21,909.08,904.01,905.38,515727000
2004-03-08,909.15,910.67,899.07,900.1,506522500
2004-03-09,891.1,893.73,888.46,891.58,474379100
2004-03-10,887.11,890.33,874.58,876.02,457319300
2004-03-11,869.67,878.1,866.33,869.93,468743000
2004-03-12,866.72,867.35,822.05,848.8,655649800
2004-03-15,855.84,857.96,848.23,852.26,383660100
2004-03-16,843.83,850.15,838.11,850.13,440153900
2004-03-17,858.15,872.78,857.29,872.38,524436600
2004-03-18,879.22,879.56,869.09,872.82,488459100
2004-03-19,874.57,883.33,868.97,883.33,425077800
2004-03-22,878.62,881.0,862.63,863.69,371613000
2004-03-23,854.92,868.99,849.76,866.17,383757800
2004-03-24,860.39,867.15,856.54,861.72,311093400
2004-03-25,862.3,868.78,849.56,853.38,357256400
2004-03-26,866.29,873.01,861.63,863.95,303970800
2004-03-29,868.1,878.37,867.21,874.67,335584500
2004-03-30,879.41,879.41,870.86,873.46,287738000
2004-03-31,881.75,883.88,868.41,880.5,327687800
2004-04-01,878.78,883.23,875.09,882.75,294602800
2004-04-02,886.09,889.6,882.82,883.69,541842200
2004-04-06,899.43,906.43,898.0,906.19,491556200
2004-04-07,906.78,915.13,903.24,909.93,528214100
2004-04-08,913.52,916.86,908.07,916.86,431836900
2004-04-09,910.48,910.48,901.24,905.44,352119000
2004-04-12,905.44,926.07,905.44,918.86,366189000
2004-04-13,925.19,927.67,916.2,917.63,468918900
2004-04-14,909.95,919.38,907.36,916.31,407157700
2004-04-16,903.84,908.72,897.73,898.88,391726000
2004-04-19,900.48,902.1,891.27,902.1,476138800
2004-04-20,909.91,919.13,902.47,918.9,456844100
2004-04-21,910.68,931.21,910.68,929.95,553997100
2004-04-22,931.09,933.84,921.97,924.01,519749100
2004-04-23,938.25,939.52,929.8,936.06,480356500
2004-04-26,935.01,935.28,919.27,919.74,388049300
2004-04-27,918.82,921.42,911.56,915.47,435455200
2004-04-28,917.32,919.86,901.82,901.83,373377200
2004-04-29,890.61,896.45,872.63,875.41,442767200
2004-04-30,867.99,875.51,854.39,862.84,378723600
2004-05-03,863.03,867.25,856.84,866.11,331728300
2004-05-04,871.57,876.3,865.68,867.48,376756900
2004-05-06,864.52,865.1,836.15,837.68,359542900
2004-05-07,837.73,843.01,819.61,838.74,372059100
2004-05-10,831.1,831.37,771.31,790.68,403021900
2004-05-11,789.54,802.29,776.72,791.02,362902600
2004-05-12,802.88,820.72,801.28,817.09,387172500
2004-05-13,815.28,816.26,790.13,790.13,395038400
2004-05-14,798.8,802.32,759.65,768.46,372337600
2004-05-17,766.56,774.39,723.51,728.98,371689700
2004-05-18,724.68,748.26,716.95,741.99,383581600
2004-05-19,752.5,784.14,751.59,777.95,379674200
2004-05-20,766.04,782.92,757.49,767.79,357496100
2004-05-21,780.99,786.36,768.63,786.36,324174400
2004-05-24,795.99,802.04,790.73,799.64,302773600
2004-05-25,791.38,791.67,776.71,784.06,331745700
2004-05-27,802.4,810.69,797.11,802.46,293069400
2004-05-28,811.54,816.64,805.21,816.51,357724300
2004-05-31,811.46,811.59,793.77,803.84,288474600
2004-06-01,807.55,817.0,804.31,815.77,315870100
2004-06-02,808.84,811.59,797.68,804.39,263379600
2004-06-03,810.98,812.54,770.06,770.06,465568000
2004-06-04,772.94,781.96,764.93,780.74,421765700
2004-06-07,788.41,809.51,788.41,809.45,390667600
2004-06-08,817.11,820.87,804.43,809.31,356049200
2004-06-09,816.93,820.68,794.1,794.53,603579400
2004-06-10,785.83,794.16,776.61,782.3,444564200
2004-06-11,780.16,780.41,748.34,751.53,458723100
2004-06-14,744.25,761.29,737.65,738.79,377975700
2004-06-15,747.54,752.54,729.06,752.1,481764800
2004-06-16,756.33,769.66,746.48,752.34,369896600
2004-06-17,756.92,760.1,742.47,760.09,361068500
2004-06-18,751.69,754.05,732.89,741.73,379819200
2004-06-21,745.22,758.58,743.69,749.3,376088500
2004-06-22,744.86,749.26,732.79,746.48,327223400
2004-06-23,753.28,755.88,737.23,738.93,368500000
2004-06-24,752.64,763.42,747.51,763.13,373278500
2004-06-25,763.02,780.0,760.57,779.03,305356700
2004-06-28,777.85,780.31,764.29,770.95,279497100
2004-06-29,766.82,780.57,763.34,778.72,295057800
2004-06-30,783.24,787.6,777.73,785.79,400194400
2004-07-01,784.85,792.77,776.35,778.03,314986200
2004-07-02,764.38,764.54,754.26,755.42,431878900
2004-07-05,754.16,758.72,744.39,756.72,400907300
2004-07-06,753.14,763.93,751.26,758.47,400146600
2004-07-07,742.21,761.93,735.72,761.88,395042000
2004-07-08,753.68,759.71,743.64,743.64,346295300
2004-07-09,745.09,751.92,741.26,747.46,309481300
2004-07-12,752.71,757.9,740.98,746.27,334229500
2004-07-13,753.03,753.21,740.16,750.95,397541900
2004-07-14,745.43,751.6,734.85,736.57,331125200
2004-07-15,735.85,739.07,720.92,732.74,369246800
2004-07-16,728.37,741.41,717.77,739.39,348154200
2004-07-19,730.58,750.4,729.57,750.4,267804200
2004-07-20,742.24,745.41,737.0,737.0,334955500
2004-07-21,750.59,756.44,747.89,753.32,422743200
2004-07-22,738.98,744.5,733.41,742.63,435149100
2004-07-23,742.51,743.65,733.74,737.51,337066300
2004-07-26,730.15,739.56,729.8,736.21,307946400
2004-07-27,735.22,739.6,726.71,738.51,368900100
2004-07-28,747.02,748.82,740.19,744.42,420808200
2004-07-29,742.58,742.58,730.47,730.61,326279700
2004-07-30,737.92,741.32,734.15,735.34,288536100
2004-08-02,730.61,730.64,719.59,719.59,282251300
2004-08-03,726.88,728.13,722.46,726.44,301668500
2004-08-04,719.61,729.41,713.99,729.41,283774700
2004-08-05,730.64,743.37,726.87,743.35,394292900
2004-08-06,733.76,745.05,733.24,733.95,312685200
2004-08-09,728.66,742.61,724.5,742.13,274589100
2004-08-10,738.92,748.63,738.36,748.62,338093500
2004-08-11,752.6,758.61,751.26,753.06,378492600
2004-08-12,755.43,767.03,753.67,766.7,321747000
2004-08-13,762.81,777.84,761.61,776.02,372509800
2004-08-16,774.29,777.96,767.26,773.85,307763900
2004-08-17,782.59,783.48,768.76,771.03,302590000
2004-08-18,772.84,776.15,768.94,773.19,332491300
2004-08-19,780.26,789.78,780.26,788.53,383465000
2004-08-20,785.82,789.23,783.06,787.64,295745200
2004-08-23,792.5,796.84,783.5,787.65,255376000
2004-08-24,791.38,793.5,781.46,792.34,267154800
2004-08-25,791.0,804.83,790.17,803.97,262674000
2004-08-26,808.11,813.77,808.11,810.21,285528500
2004-08-27,812.65,814.05,806.75,810.3,307373900
2004-08-30,811.55,815.05,802.75,805.19,333640800
2004-08-31,800.62,805.26,797.62,803.57,346465100
2004-09-01,803.51,817.37,801.58,817.36,345050900
2004-09-02,818.69,823.83,815.74,823.83,394238600
2004-09-03,826.0,826.26,814.09,820.69,398395700
2004-09-06,823.64,824.98,817.18,824.21,357218300
2004-09-07,822.29,824.96,817.68,818.8,436803500
2004-09-08,820.18,828.38,815.33,815.85,391327500
2004-09-09,815.65,823.19,809.03,821.88,452864500
2004-09-10,826.06,837.37,816.64,836.34,354410000
2004-09-13,842.15,852.06,841.41,851.91,396936600
2004-09-14,857.74,859.93,848.08,851.42,439637600
2004-09-15,851.52,856.39,848.79,850.63,429057600
2004-09-16,846.08,863.12,844.06,855.38,434923900
2004-09-17,854.35,859.57,846.08,848.11,317272200
2004-09-20,849.46,862.98,849.45,856.87,332116800
2004-09-21,859.2,861.31,854.1,857.15,358417800
2004-09-22,861.8,863.19,835.1,835.1,362676800
2004-09-23,829.32,834.0,824.85,829.68,378873700
2004-09-24,828.78,836.38,823.05,832.1,335359800
2004-09-30,829.93,836.54,827.17,835.09,290814900
2004-10-01,835.5,846.01,834.75,846.01,296489600
2004-10-04,859.12,880.84,858.92,880.84,358516100
2004-10-05,882.5,887.61,876.56,884.84,368877900
2004-10-06,885.94,896.24,879.58,887.45,391262100
2004-10-07,887.39,891.25,878.8,885.33,344413500
2004-10-08,877.89,892.12,877.34,881.38,458788200
2004-10-11,876.56,882.05,873.16,881.11,370250300
2004-10-12,878.25,878.56,856.67,858.09,373013200
2004-10-13,863.26,866.07,852.65,856.18,319032600
2004-10-14,849.09,852.56,839.87,846.63,267515500
2004-10-15,837.96,849.92,833.45,841.94,288638900
2004-10-18,845.0,851.97,840.6,848.27,296287100
2004-10-19,860.87,863.75,851.92,855.77,322589700
2004-10-20,851.42,851.43,827.68,828.61,385413800
2004-10-21,830.24,831.05,814.64,820.63,325421700
2004-10-22,824.12,832.1,822.2,828.17,272424800
2004-10-25,816.11,816.54,801.01,808.14,274795800
2004-10-26,812.18,817.0,809.79,813.7,260612600
2004-10-27,820.73,822.3,803.72,809.91,303320300
2004-10-28,825.85,833.54,821.54,833.54,280800400
2004-10-29,826.89,835.26,823.07,834.84,248659500
2004-11-01,832.52,842.16,831.32,835.66,221463900
2004-11-02,839.59,849.71,838.39,846.67,272101400
2004-11-03,848.83,861.16,844.27,861.05,255524600
2004-11-04,860.19,860.19,851.2,851.2,267153100
2004-11-05,862.44,865.38,857.74,860.68,277644600
2004-11-08,865.65,865.94,845.79,846.11,269258300
2004-11-09,845.49,850.13,840.24,844.15,342566000
2004-11-10,847.53,860.54,847.53,860.54,291732700
2004-11-11,856.66,867.25,855.51,861.26,290885200
2004-11-12,875.48,882.59,870.99,876.67,298814300
2004-11-15,879.88,891.71,876.7,882.33,266418600
2004-11-16,882.97,885.55,875.78,876.61,300176600
2004-11-17,881.26,889.71,876.75,885.42,279052200
2004-11-18,886.38,888.07,874.96,875.84,345297600
2004-11-19,878.59,882.12,863.52,867.03,360721200
2004-11-22,857.33,858.46,844.11,849.99,247641100
2004-11-23,857.51,862.43,851.18,860.4,285326900
2004-11-24,859.5,873.73,855.35,872.56,317701800
2004-11-25,873.87,879.92,871.12,872.49,257875300
2004-11-26,877.82,883.85,856.89,858.12,310251900
2004-11-29,861.17,867.37,855.81,865.4,315897100
2004-11-30,865.78,878.06,857.85,878.06,333125300
2004-12-01,874.47,878.91,871.13,876.8,316628100
2004-12-02,891.14,893.51,882.58,884.1,335555600
2004-12-03,890.59,893.42,877.46,882.55,331025300
2004-12-06,875.53,876.38,867.7,870.75,280851400
2004-12-07,867.83,872.39,861.07,861.07,336156100
2004-12-08,855.53,871.74,855.07,871.74,346291900
2004-12-09,870.61,871.87,855.88,861.31,268371500
2004-12-10,862.16,862.77,841.77,844.85,259799300
2004-12-13,841.34,847.92,838.1,844.2,239839600
2004-12-14,846.02,852.26,842.7,849.4,277258700
2004-12-15,854.99,868.87,853.64,868.84,311206700
2004-12-16,869.92,878.67,868.9,873.7,325689800
2004-12-17,874.23,880.95,868.61,875.13,446430200
2004-12-20,872.3,884.49,870.6,884.31,359898200
2004-12-21,882.9,887.38,876.35,882.82,350621100
2004-12-22,888.2,890.81,880.38,883.38,325403300
2004-12-23,890.32,890.32,873.11,876.88,272297500
2004-12-24,877.4,879.92,872.92,879.92,283176800
2004-12-27,881.82,882.78,873.84,876.98,229732500
2004-12-28,874.53,881.28,872.33,878.43,307691500
2004-12-29,869.23,884.27,868.04,884.27,257901900
2004-12-30,886.2,896.1,885.43,895.92,248583600
2005-01-03,896.0,897.59,890.93,893.71,252567600
2005-01-04,890.56,895.4,884.94,886.9,331633300
2005-01-05,874.92,885.2,873.18,885.19,343142000
2005-01-06,878.23,886.31,871.28,871.28,394697000
2005-01-07,876.36,878.89,866.72,870.84,294803600
2005-01-10,872.82,875.0,866.17,874.18,275961200
2005-01-11,874.79,884.29,869.91,884.29,364432500
2005-01-12,884.47,886.79,878.03,880.03,321629200
2005-01-13,881.39,886.73,876.72,885.54,290672400
2005-01-14,879.83,905.52,877.44,905.1,356837400
2005-01-17,915.22,925.01,912.68,923.08,416677800
2005-01-18,923.52,926.85,920.08,920.57,432798300
2005-01-19,923.36,926.71,914.3,916.27,415606200
2005-01-20,910.4,914.93,907.51,909.37,467070000
2005-01-21,910.04,920.35,906.23,919.61,463481400
2005-01-24,918.21,928.52,911.75,923.11,527615100
2005-01-25,915.94,918.08,911.26,915.1,486453500
2005-01-26,918.75,930.2,917.09,927.0,492321600
2005-01-27,928.67,930.59,920.93,924.87,500471800
2005-01-28,924.09,924.91,915.74,921.59,393167200
2005-01-31,920.99,934.1,920.99,932.7,466827000
